web-scraper-order,web-scraper-start-url,cat,cat-href,subcat,subcat-href,nnn,without-subcat,without-subcat-href,nnn2
"1632173205-2045","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Tripp Lite 45U Rack Enclosure Server Cabinet w Shock Pallet 3000lb Capacity - 45...0.0 out of 5 stars.","","",""
"1632173337-2745","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Cleaning Supplies","https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/","Computer Tools","https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/","Tripp Lite Network Cable Continuity Tester RJ45/ 11 w/PoE Detect Cat5e/6/6a - Po...0.0 out of 5 stars.","","",""
"1632173930-4712","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Laptop Chargers & Adapters","https://www.officedepot.com/a/browse/laptop-chargers-and-adapters/N=5+1461899/","Targus® 65W USB Type-C/USB Type-A Charger, APA104BT","","",""
"1632173526-3302","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Mousepads & Wrist Rests","https://www.officedepot.com/a/browse/mousepads-and-wrist-rests/N=5+1461910/","3M Precise Battery-Saving Mousing Surface, 9"" x 8"", Gray, MP114-BSD14.1 out of 5 stars. 7 reviews","","",""
"1632173205-1524","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","VOXX Electronics VH125N Mounting Bracket for Antenna0.0 out of 5 stars.","","",""
"1632173337-2699","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Cleaning Supplies","https://www.officedepot.com/a/browse/computer-cleaning-supplies/N=5+1461890/","Computer Tools","https://www.officedepot.com/a/browse/computer-tools/N=5+1461892/","Fellowes® 100-Piece Super Computer Tool Kit0.0 out of 5 stars.","","",""
"1632173205-1958","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Tripp Lite 42U 4-Post Open Frame Rack Cabinet 36"" Depth No Sides, Drs, Roof - 42...0.0 out of 5 stars.","","",""
"1632173526-3373","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Mousepads & Wrist Rests","https://www.officedepot.com/a/browse/mousepads-and-wrist-rests/N=5+1461910/","Allsop® Ergoprene Gel Wrist Rest, Black1.8 out of 5 stars. 10 reviews","","",""
"1632173911-4680","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Security Cable Locks","https://www.officedepot.com/a/browse/security-cable-locks/N=5+1461904/","StarTech.com Laptop Cable Lock Expansion Loop - 6"" / 2.5 cm Branch Cable &  ...0.0 out of 5 stars.","","",""
"1632173245-2275","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Kits","https://www.officedepot.com/a/browse/server-kits/N=5+1461917/","Bosch Rack Mount for Video Conferencing System - Charcoal - Metal - Charcoal0.0 out of 5 stars.","","",""
"1632173245-2272","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Kits","https://www.officedepot.com/a/browse/server-kits/N=5+1461917/","CyberData 011093 Rack Mount - Black - Black0.0 out of 5 stars.","","",""
"1632173670-3935","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Gaming Keyboards","https://www.officedepot.com/a/browse/gaming-keyboards/N=5+1461906/","SteelSeries Apex 7 TKL Mechanical Gaming Keyboard - Cable Connectivity - USB Int...0.0 out of 5 stars.","","",""
"1632174388-5147","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","JVC HA-S65BN - Headphones with mic - on-ear - Bluetooth - wireless - active nois...","","",""
"1632174388-5641","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","4XEM Earbud Earphones For Samsung Galaxy/Tab (Black) - Stereo - Black - Wired - ...","","",""
"1632174388-5327","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Plantronics Telephone Extension Cable - Male Proprietary - Female Proprietary - ...","","",""
"1632174388-5417","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","Poly - Plantronics Blackwire 8225 - Headset - on-ear - wired - active noise canc...","","",""
"1632173205-1487","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Peerless-AV ESHV30 Mounting Shelf for A/V Equipment - Black - 60 lb Load Capacit...0.0 out of 5 stars.","","",""
"1632173205-1680","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Aruba Mounting Bracket for Wireless Access Point0.0 out of 5 stars.","","",""
"1632173554-3504","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Keyboard Accessories","https://www.officedepot.com/a/browse/keyboard-accessories/N=5+1461909/","Logitech Protective Cover - Supports Keyboard - 10 Pack0.0 out of 5 stars.","","",""
"1632173642-3884","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wired Keyboards","https://www.officedepot.com/a/browse/wired-keyboards/N=5+1461911/","Adesso® AKB-635UB USB Mechanical Gaming Keyboard0.0 out of 5 stars.","","",""
"1632173205-2063","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","StarTech.com 10U 19"" Wallmounted Server Rack Cabinet5.0 out of 5 stars. 1 review","","",""
"1632174388-4993","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","DreamGear 8-Piece Xbox One Gamer's Kit","","",""
"1632173911-4623","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Laptop Accessories","https://www.officedepot.com/a/browse/laptop-accessories/N=5+1461898/","Security Cable Locks","https://www.officedepot.com/a/browse/security-cable-locks/N=5+1461904/","StarTech.com Laptop Lock - Security Lock - Computer Lock - 4-Digit Combination -...5.0 out of 5 stars. 3 reviews","","",""
"1632173697-4062","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Mice & Keyboards","https://www.officedepot.com/a/browse/mice-and-keyboards/N=5+1461905/","Wireless Keyboards","https://www.officedepot.com/a/browse/wireless-keyboards/N=5+1461913/","Azio Retro Classic Wireless Keyboard, Full Size, Onyx0.0 out of 5 stars.","","",""
"1632173205-1441","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Server Accessories","https://www.officedepot.com/a/browse/server-accessories/N=5+1461915/","Server Racks & Mounts","https://www.officedepot.com/a/browse/server-racks-and-mounts/N=5+1461918/","Elite Screens? 6"" Wall Hanging L-Brackets - for Manual/Spectrum/VMAX2 series, ZV...0.0 out of 5 stars.","","",""
"1632174388-5008","https://www.officedepot.com/a/browse/computer-and-tablet-accessories/N=5+509547/?cm_sp=technology-_-computer-and-tablet-accessories_no_brand_no_offer-_-&promo_name=technology&promo_id=technology-computer-and-tablet-accessories-no_brand&promo_creative=computer-and-tablet-accessories_no_brand","Computer Speakers & Headsets","https://www.officedepot.com/a/browse/computer-speakers-and-headsets/N=5+1461893/","Computer Headsets","https://www.officedepot.com/a/browse/computer-headsets/N=5+1461894/","DreamGear 6-Piece PS4 Accessory Kit0.0 out of 5 stars.","","",""
