product-img-link href,product-img-link src,cleanDesc,brand-image src,part-info,part-info 2,stock-status,price,btn,wishlist-label href,short-description,show,show 2,short-description 2,short-description 3,short-description 4,short-description 5,short-description 6,short-description 7,short-description 8,short-description 9,short-description 10,short-description 11,short-description 13
https://www.turnermotorsport.com/p-340274-e9x-m3-hre-ff01-20-wheel-set/,,"E9X M3 HRE FF01 20"" Wheel Set",https://c1521972.ssl.cf0.rackcdn.com/img/brands/HRE.gif,340274,TMS212689,"Direct Ship, Expected Ship Date:  Nov 5, 2021","$2,700.00",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"E9X M3 HRE FlowForm 20"" WheelsFr: 20x9.0"" ET25 25.8lbsRr: 20x10.5"" ET26 28.0lbsHRE Wheels has emerged as the styling leader and trend starter in the European car wheel market. HRE designs are cutting edge and exciting and are featured on the hottest street machines from SoCal to South Beach. The HRE FlowForm wheel line offers forged wheel strength and HRE's stimulating designs at a more attractive price.HRE FF01 FlowForm wheels are a Y-spoke design instantly familiar and at-home on BMWs. The FF01 closely resembles the famous CSL or ZCP factory designs but with distinct details and more desirable sizes and offsets. FF01 wheels are available in 19"" and 20"" sizes that fit with the proper offset (no spacers required). Concave centers emphasize the muscular and athletic stance while two standard and eleven optional finishes trigger the visual impact.The FlowForm process is new technology with the attributes of a fully forged wheel but at a lower cost. FlowForm starts as a cast face and the barrel is then spin formed over a mold at intense pressure. This gives the wheel greater strength but lighter in weight and with more precise tolerances than a traditional cast wheel. HRE FF wheels are TUV, VIA, and JWL approved and come with a lifetime structural warranty and two-year finish warranty.HRE FlowForm Wheel Features -+ state-of-the-art technology+ lighter and stronger than a cast wheel+ stimulating looks+ multiple color and finish options encourage personalization+ lifetime structural warranty+ TUV, VIA, and JWL approvedColors and Finishes -",Show More,Show Less,Standard Colors,Call us at  if you are interested in custom color options!,2011-2011  1M Coupe2008-2011  M3 - Sedan2008-2013  M3 - Coupe2008-2013  M3 - Convertible,Optional Colors (+$500),1.800.280.6966,This item fits the following BMWs:,E82 BMW,,,,
https://www.turnermotorsport.com/p-180728-apex-ec-7-18x95-et22-satin-black-wheel-2175lbs-profile-3/,,"APEX EC-7 18x9.5"" ET22 Satin Black Wheel 21.75lbs -PROFILE 3
 ...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,180728,EC71895ET22SMBK,"Direct Ship, Expected Ship Date:  Oct 6, 2021",$379.00,Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"18x9.5"" ET22 Satin Black APEX EC-7 Wheel 21.75lbs  APEX light alloy wheels are the next evolution in flow-forged wheel technology for BMWs. Flow-forming is a semi-forging process that produces a wheel typically stronger than a traditional cast wheel yet is still light weight. The wheels are around 10lbs lighter per wheel than a comparable factory wheel! That's reduced unsprung weight that improves all aspects of performance. The spokes and barrel have been designed to allow generous clearance for big brakes. In other words, these wheels are very impressively engineered and look great too! The design is based on classic motorsport themes that blend with BMW styling and appearance. These wheels look right at home on many BMW models. Multiple color and profile options allow you to set just the right look and stance for your car. As well as being pleasing to the eye these are very strong and functional wheels that are at home on the street as well as the racetrack. Don't let the price fool you - these wheels are high quality, high strength, and in high demand.   All APEX wheels are the BMW standard 5/120 bolt pattern and with a 72.6mm center bore. They are a direct fit to most any 1-series (E82), 3-series (E36, E46, E90, E92, F30), Z3, and Z4-series BMWs. The original BMW center cap, TPMS sensors, and original lug bolts are all carried over from your original wheels (wheel bolts may vary if spacers are used). They come in a wide variety of diameter, width, and offset combinations which gives you multiple fitment and application opportunities. For street use we generally recommend a staggered setup with a rear wheel slightly wider than the front. For track and racing applications a square setup is desired with the same width in the front and rear. Wheel offsets may also vary based on the clearances and stance you wish to achieve. Refer to our image gallery for inspiration. If you'd like more input give us a call or e-mail and we'd be happy to go over the many options with you.   Note: careful consideration of wheel width, offset and tire sizing must be observed when choosing and installing larger wheels. Adding larger wheels may lead to rubbing on suspension components or bodywork. Wheel spacers, new alignment settings, inside fender modifications, or other adjustments may be required. For more information on APEX BMW wheels and BMW wheel fitments in general,     Price is per wheel.",Show More,Show Less,Wheel Specs,Fitment:,Rear,Size:,"18x9.5""",Offset (mm):,22,Weight (lbs):,21.75,:,"3, deep dish"
https://www.turnermotorsport.com/p-599075-19-apex-ec-7-square-wheel-set-anthracite/,,"APEX EC-7 19"" Square Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,599075,EC7199533ANKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,676.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"Specifications: Color - Anthracite Size - 19x9.5"" ET33",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-387374-apex-arc-8-18x95105-max-width-staggered-wheel-set-satin-black/,,"APEX ARC-8 18"" Staggered Wheel Set - Satin Black",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387374,ARC81895M105LBKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,516.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"Specifications: Color - Satin Black Size Front - 18x9.5"" ET35 Size Rear - 18x10.5"" ET27",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-338876-f8x-m3m4-f87-m2-hre-ff01-20-wheel-set/,https://1c2a8a2161d644d95009-22d26b38e78c173d82b3a9a01c774ffa.ssl.cf1.rackcdn.com/skins/Skin_1/images/tms_box_no_image.jpg,"F8X M3/M4, F87 M2 HRE FF01 20"" Wheel Set",https://c1521972.ssl.cf0.rackcdn.com/img/brands/HRE.gif,338876,TMS212690,"Direct Ship, Expected Ship Date:  Nov 5, 2021","$2,700.00",View More Info,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"F80 M3 / F82 M4 HRE FlowForm 20"" WheelsFr: 20x9.0"" ET25 25.8lbsRr: 20x10.0"" ET40 28.0lbsHRE Wheels has emerged as the styling leader and trend starter in the European car wheel market. HRE designs are cutting edge and exciting and are featured on the hottest street machines from SoCal to South Beach. The HRE FlowForm wheel line offers forged wheel strength and HRE's stimulating designs at a more attractive price.HRE FF01 FlowForm wheels are a Y-spoke design instantly familiar and at-home on BMWs. The FF01 closely resembles the famous CSL or ZCP factory designs but with distinct details and more desirable sizes and offsets. FF01 wheels are available in 19"" and 20"" sizes that fit with the proper offset (no spacers required). Concave centers emphasize the muscular and athletic stance while two standard and eleven optional finishes trigger the visual impact.The FlowForm process is new technology with the attributes of a fully forged wheel but at a lower cost. FlowForm starts as a cast face and the barrel is then spin formed over a mold at intense pressure. This gives the wheel greater strength but lighter in weight and with more precise tolerances than a traditional cast wheel. HRE FF wheels are TUV, VIA, and JWL approved and come with a lifetime structural warranty and two-year finish warranty.HRE FlowForm Wheel Features -+ state-of-the-art technology+ lighter and stronger than a cast wheel+ stimulating looks+ multiple color and finish options encourage personalization+ lifetime structural warranty+ TUV, VIA, and JWL approvedColors and Finishes -",Show More,Show Less,Standard Colors,Optional Colors (+$500),2015+  M3 - Sedan2015+  M4 - Coupe2015+  M4 - Convertible,Call us at  if you are interested in custom color options!,1.800.280.6966,This item fits the following BMWs:,F80 BMW,,,,
https://www.turnermotorsport.com/p-394209-18-apex-fl-5-square-wheel-set-race-silver/,,"APEX FL-5 18"" Square Wheel Set - Race Silver",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,394209,FL518105ET22KT2,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,896.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"Specifications: Color - Race Silver Size - 18x10.5"" ET22",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-598461-19-in-lightweight-forged-perfo/,,"Dinan GA-1R Forgeline 19"" Wheel Set - Black - E60/E63 535/545/5...",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Dinan.gif,598461,0069-GA1R-SIL,"Direct Ship, Expected Ship Date:  Oct 7, 2021","$6,050.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"These Dinan wheels are designed to get as much tire under your BMW as possible for optimal traction and look great doing it - all at a reasonable price. Designed to complement your BMW's natural good looks, these strong, light wheels will make a strong visual statement while improving handling.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-598446-19-in-lightweight-forged-perfo/,,"Dinan SE-1 Forgeline 19"" Wheel Set - Silver - E9X M3",https://c1521972.ssl.cf0.rackcdn.com/img/brands/Dinan.gif,598446,0063-SE1-SIL,"Direct Ship, Expected Ship Date:  Oct 7, 2021","$6,050.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"These Dinan wheels are designed to get as much tire under your BMW as possible for optimal traction and look great doing it - all at a reasonable price. Designed to complement your BMW's natural good looks, these strong, light wheels will make a strong visual statement while improving handling.",Show More,Show Less,,,,,,,,,,,
https://www.turnermotorsport.com/p-387371-apex-arc-8-18x95105-max-width-staggered-wheel-set-hyper-silver/,,"APEX ARC-8 18"" Staggered Wheel Set - Hyper Silver",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387371,ARC81895M105LSKT,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,476.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"Specifications: Color - Hyper Silver Size Front - 18x9.5"" ET35 Size Rear - 18x10.5"" ET27",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-387000-apex-arc-8-17x95-et35-wheel-set-anthracite/,,"APEX ARC-8 17"" Square Wheel Set - Anthracite",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387000,ARC8179535A,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,276.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"Specifications: Color - Anthracite Size - 17x9.5"" ET35",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-387295-apex-arc-8-18x95-et22-wheel-set-silver/,,"APEX ARC-8 18"" Square Wheel Set - Silver",https://c1521972.ssl.cf0.rackcdn.com/img/brands/APEX%20Wheels.gif,387295,ARC8189522S,"Direct Ship, Expected Ship Date:  Oct 6, 2021","$1,476.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,"Specifications: Color - Silver Size - 18x9.5"" ET22 Will not fit vehicles with M Carbon Ceramic brakes.",,,,,,,,,,,,,
https://www.turnermotorsport.com/p-552797-20-ch-r-wheels-staggered-set-of-four/,,"20"" CH-R Wheels - Staggered Set Of Four",https://c1521972.ssl.cf0.rackcdn.com/img/brands/BBS.gif,552797,20SCHRBPOKT,"Direct Ship, Expected Ship Date:  Sep 29, 2021","$3,040.00",Add to Cart,https://www.turnermotorsport.com/c-330-bmw-aftermarket-alloy-wheels?No=350&Nrpp=50#,BBS Wheels combine decades of race proven quality and German engineering with stunning good looks. Utilizing the most cutting-edge manufacturing technologies based on a foundation of constant innovation continues to propel BBS into the future.CH-R wheels consist of a pressure cast wheel surface and a flow formed rim structure.  Combining these two fabrication techniques yields a wheel that is extremely strong while remaining lightweight.,Show More,Show Less,"Using FEM analysis the engineers at BBS are able to precisely measure and optimize wheel properties before this process even begins. Once the forging process is complete, the meticulous finish work begins.Back-milling is a process used to optimize the ratio between weight and stability. Using advanced computer analysis and a special CNC milling process the lateral parts that hold the wheel spokes, and are not relevant for stability, are removed. Extensive real-world simulation is used at this point to further ensure that no strength or stability has been lost.Finally, BBS pays special attention in machining the undercut or back side of the wheel. To machine the undercut, all areas on the inner side of the wheel and the star hub that correspond to weight optimization are processed with special turning or milling tools and excess material is removed to reduce the rotating wheel mass. Special attention is hereby given to the optimization of the inner sides of the spokes and the bolt circle. With the application of these methods, BBS is able to produce more complex forms with increased stability and less material input.These wheels come in a Black painted finish with a polished lip and BBS ensures that their paint quality exceeds OE manufacturer specifications for durability and longevity. A final protective clear coat layer ensures that these wheels will be easy to clean and look amazing for years to come.","Please Note: Aggressive fitment, may require fender rolling or pulling.",Specs:,20x9 ET24 - qty 2,20x10.5 ET 24 - qty 2,Black,Center Bore: PFS,Bolt Pattern: 5x120,,,
